index,split,sequence,frame,image,steering,referenceYRatio,laneWidthPriorPx,imageWidth,imageHeight,status,eY,eyQuality,referenceY,imageCenterX,leftX,rightX,laneCenterX,laneWidthPx,inferredLaneWidthPx,yellowRunCount,leftRun,rightRun,yellowRunsJson,preview
100,test,3,11,E:\桌面\v-Net\dataset\25地下室\3\11_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[0, 12], [172, 294]]",
101,test,3,12,E:\桌面\v-Net\dataset\25地下室\3\12_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,inferred_missing_right,0.34949560165405275,0.6,259,320.0,226.32725524902344,637.3499298095703,431.8385925292969,411.0226745605469,411.0226745605469,1,,,"[[176, 267]]",
102,test,3,13,E:\桌面\v-Net\dataset\25地下室\3\13_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,inferred_missing_right,0.3113117218017578,0.6,259,320.0,214.10841369628906,625.1310882568359,419.6197509765625,411.0226745605469,411.0226745605469,1,,,"[[175, 247]]",
103,test,3,14,E:\桌面\v-Net\dataset\25地下室\3\14_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.362414288520813,1.0,259,320.0,241.21107482910156,630.7340698242188,435.97257232666016,389.5229949951172,,3,"[224, 262]","[621, 639]","[[144, 199], [224, 262], [621, 639]]",
104,test,3,15,E:\桌面\v-Net\dataset\25地下室\3\15_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.3278602838516235,1.0,259,320.0,230.4263458251953,619.4042358398438,424.91529083251953,388.97789001464844,,3,"[206, 260]","[604, 634]","[[115, 173], [206, 260], [604, 634]]",
105,test,3,16,E:\桌面\v-Net\dataset\25地下室\3\16_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.2511016368865967,1.0,259,320.0,206.64401245117188,594.06103515625,400.35252380371094,387.4170227050781,,3,"[181, 228]","[572, 613]","[[53, 118], [181, 228], [572, 613]]",
106,test,3,17,E:\桌面\v-Net\dataset\25地下室\3\17_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.3018174409866333,1.0,259,320.0,249.7028350830078,583.4603271484375,416.58158111572266,333.7574920654297,,4,"[240, 260]","[559, 604]","[[20, 86], [181, 208], [240, 260], [559, 604]]",
107,test,3,18,E:\桌面\v-Net\dataset\25地下室\3\18_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.22079668045043946,1.0,259,320.0,225.7061767578125,555.6036987304688,390.6549377441406,329.89752197265625,,3,"[199, 255]","[527, 582]","[[0, 14], [199, 255], [527, 582]]",
108,test,3,19,E:\桌面\v-Net\dataset\25地下室\3\19_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.18201630115509032,1.0,259,320.0,211.5794219970703,544.9110107421875,378.2452163696289,333.3315887451172,,2,"[180, 239]","[516, 572]","[[180, 239], [516, 572]]",
109,test,3,20,E:\桌面\v-Net\dataset\25地下室\3\20_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.1935868740081787,1.0,259,320.0,242.05606079101562,521.8395385742188,381.9477996826172,279.7834777832031,,3,"[225, 260]","[494, 551]","[[184, 195], [225, 260], [494, 551]]",
110,test,3,21,E:\桌面\v-Net\dataset\25地下室\3\21_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.1564797878265381,1.0,259,320.0,230.37701416015625,509.7700500488281,370.0735321044922,279.3930358886719,,2,"[207, 256]","[482, 542]","[[207, 256], [482, 542]]",
111,test,3,22,E:\桌面\v-Net\dataset\25地下室\3\22_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,-0.05049765110015869,1.0,259,320.0,208.42127990722656,399.2602233886719,303.8407516479492,190.8389434814453,,3,"[182, 231]","[371, 423]","[[182, 231], [371, 423], [465, 506]]",
112,test,3,23,E:\桌面\v-Net\dataset\25地下室\3\23_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,-0.01656932830810547,1.0,259,320.0,243.5,385.8956298828125,314.69781494140625,142.3956298828125,,4,"[240, 247]","[358, 412]","[[183, 213], [240, 247], [358, 412], [460, 473]]",
113,test,3,24,E:\桌面\v-Net\dataset\25地下室\3\24_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,-0.006804513931274414,1.0,259,320.0,275.2690124511719,360.3760986328125,317.8225555419922,85.10708618164062,,3,"[252, 296]","[333, 390]","[[190, 239], [252, 296], [333, 390]]",
114,test,3,25,E:\桌面\v-Net\dataset\25地下室\3\25_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,-0.10169396400451661,1.0,259,320.0,227.34671020507812,347.56915283203125,287.4579315185547,120.22244262695312,,2,"[170, 287]","[323, 377]","[[170, 287], [323, 377]]",
115,test,3,26,E:\桌面\v-Net\dataset\25地下室\3\26_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.2769026279449463,1.0,259,320.0,188.82553100585938,628.3921508789062,408.6088409423828,439.5666198730469,,2,"[127, 256]","[615, 639]","[[127, 256], [615, 639]]",
116,test,3,27,E:\桌面\v-Net\dataset\25地下室\3\27_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.22889220714569092,1.0,259,320.0,177.0173797607422,609.4736328125,393.2455062866211,432.4562530517578,,3,"[148, 204]","[589, 631]","[[18, 119], [148, 204], [589, 631]]",
117,test,3,28,E:\桌面\v-Net\dataset\25地下室\3\28_-1.4890.jpg,-1.489,0.54,411.0226745605469,640,480,ok,0.12651140689849855,1.0,259,320.0,148.5868682861328,572.3804321289062,360.48365020751953,423.79356384277344,,2,"[121, 178]","[551, 595]","[[121, 178], [551, 595]]",
118,test,3,29,E:\桌面\v-Net\dataset\25地下室\3\29_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.05482269525527954,1.0,259,320.0,127.0672378540039,548.019287109375,337.54326248168945,420.9520492553711,,2,"[100, 154]","[527, 570]","[[100, 154], [527, 570]]",
119,test,3,30,E:\桌面\v-Net\dataset\25地下室\3\30_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.03775420188903809,1.0,259,320.0,122.32278442382812,541.8399047851562,332.0813446044922,419.5171203613281,,2,"[95, 149]","[520, 564]","[[95, 149], [520, 564]]",
120,test,3,31,E:\桌面\v-Net\dataset\25地下室\3\31_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.033191335201263425,1.0,259,320.0,120.5595932006836,540.682861328125,330.6212272644043,420.1232681274414,,2,"[94, 146]","[520, 562]","[[94, 146], [520, 562]]",
121,test,3,32,E:\桌面\v-Net\dataset\25地下室\3\32_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.03772003650665283,1.0,259,320.0,120.41029357910156,543.7305297851562,332.0704116821289,423.3202362060547,,2,"[94, 147]","[524, 565]","[[94, 147], [524, 565]]",
122,test,3,33,E:\桌面\v-Net\dataset\25地下室\3\33_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.047158241271972656,1.0,259,320.0,119.91729736328125,550.2639770507812,335.09063720703125,430.3466796875,,2,"[93, 147]","[532, 570]","[[93, 147], [532, 570]]",
123,test,3,34,E:\桌面\v-Net\dataset\25地下室\3\34_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.056894195079803464,1.0,259,320.0,121.24535369873047,555.1669311523438,338.2061424255371,433.9215774536133,,2,"[94, 149]","[536, 573]","[[94, 149], [536, 573]]",
124,test,3,35,E:\桌面\v-Net\dataset\25地下室\3\35_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.08226290941238404,1.0,259,320.0,123.76996612548828,568.8782958984375,346.3241310119629,445.1083297729492,,2,"[94, 153]","[549, 590]","[[94, 153], [549, 590]]",
125,test,3,36,E:\桌面\v-Net\dataset\25地下室\3\36_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.0985765814781189,1.0,259,320.0,125.23970794677734,577.8493041992188,351.54450607299805,452.6095962524414,,2,"[95, 154]","[555, 603]","[[95, 154], [555, 603]]",
126,test,3,37,E:\桌面\v-Net\dataset\25地下室\3\37_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.14889941215515137,1.0,259,320.0,132.11679077148438,603.1788330078125,367.64781188964844,471.0620422363281,,2,"[102, 161]","[573, 639]","[[102, 161], [573, 639]]",
127,test,3,38,E:\桌面\v-Net\dataset\25地下室\3\38_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.1712254047393799,1.0,259,320.0,135.88455200195312,613.69970703125,374.79212951660156,477.8151550292969,,2,"[105, 166]","[583, 639]","[[105, 166], [583, 639]]",
128,test,3,39,E:\桌面\v-Net\dataset\25地下室\3\39_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.2101815700531006,1.0,259,320.0,145.81552124023438,628.70068359375,387.2581024169922,482.8851623535156,,2,"[115, 176]","[614, 639]","[[115, 176], [614, 639]]",
129,test,3,40,E:\桌面\v-Net\dataset\25地下室\3\40_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.11678357124328613,0.6,259,320.0,151.85940551757812,562.882080078125,357.37074279785156,411.0226745605469,411.0226745605469,1,,,"[[120, 183]]",
130,test,3,41,E:\桌面\v-Net\dataset\25地下室\3\41_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.15796847343444825,0.6,259,320.0,165.03857421875,576.0612487792969,370.54991149902344,411.0226745605469,411.0226745605469,1,,,"[[133, 196]]",
131,test,3,42,E:\桌面\v-Net\dataset\25地下室\3\42_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.1805860996246338,0.6,259,320.0,172.27621459960938,583.2988891601562,377.7875518798828,411.0226745605469,411.0226745605469,1,,,"[[142, 201]]",
132,test,3,43,E:\桌面\v-Net\dataset\25地下室\3\43_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.1979687213897705,0.6,259,320.0,177.83865356445312,588.861328125,383.34999084472656,411.0226745605469,411.0226745605469,1,,,"[[149, 206]]",
133,test,3,44,E:\桌面\v-Net\dataset\25地下室\3\44_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.2208991527557373,0.6,259,320.0,185.1763916015625,596.1990661621094,390.68772888183594,411.0226745605469,411.0226745605469,1,,,"[[152, 227]]",
134,test,3,45,E:\桌面\v-Net\dataset\25地下室\3\45_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.269901180267334,0.6,259,320.0,200.85704040527344,611.8797149658203,406.3683776855469,411.0226745605469,411.0226745605469,1,,,"[[156, 239]]",
135,test,3,46,E:\桌面\v-Net\dataset\25地下室\3\46_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.30675134658813474,0.6,259,320.0,212.6490936279297,623.6717681884766,418.1604309082031,411.0226745605469,411.0226745605469,1,,,"[[178, 247]]",
136,test,3,47,E:\桌面\v-Net\dataset\25地下室\3\47_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.3572298526763916,0.6,259,320.0,229.62710571289062,639.0,434.3135528564453,409.3728942871094,411.0226745605469,1,,,"[[191, 269]]",
137,test,3,48,E:\桌面\v-Net\dataset\25地下室\3\48_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.3759417772293091,0.6,259,320.0,241.6027374267578,639.0,440.3013687133789,397.3972625732422,411.0226745605469,1,,,"[[201, 281]]",
138,test,3,49,E:\桌面\v-Net\dataset\25地下室\3\49_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.4202280044555664,0.6,259,320.0,269.9459228515625,639.0,454.47296142578125,369.0540771484375,411.0226745605469,1,,,"[[232, 307]]",
139,test,3,50,E:\桌面\v-Net\dataset\25地下室\3\50_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.4354520797729492,0.6,259,320.0,279.6893310546875,639.0,459.34466552734375,359.3106689453125,411.0226745605469,1,,,"[[242, 317]]",
140,test,3,51,E:\桌面\v-Net\dataset\25地下室\3\51_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,0.4835773468017578,0.6,259,320.0,310.489501953125,639.0,474.7447509765625,328.510498046875,411.0226745605469,1,,,"[[269, 355]]",
141,test,3,52,E:\桌面\v-Net\dataset\25地下室\3\52_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_left,-0.49269790649414064,0.6,259,320.0,0.0,324.67333984375,162.336669921875,324.67333984375,411.0226745605469,1,,,"[[280, 371]]",
142,test,3,53,E:\桌面\v-Net\dataset\25地下室\3\53_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.440826940536499,0.6,259,320.0,0.0,357.8707580566406,178.9353790283203,357.8707580566406,411.0226745605469,1,,,"[[309, 408]]",
143,test,3,54,E:\桌面\v-Net\dataset\25地下室\3\54_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.43294658660888674,0.6,259,320.0,0.0,362.9141845703125,181.45709228515625,362.9141845703125,411.0226745605469,1,,,"[[314, 412]]",
144,test,3,55,E:\桌面\v-Net\dataset\25地下室\3\55_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.41250834465026853,0.6,259,320.0,0.0,375.9946594238281,187.99732971191406,375.9946594238281,411.0226745605469,1,,,"[[328, 426]]",
145,test,3,56,E:\桌面\v-Net\dataset\25地下室\3\56_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.41178526878356936,0.6,259,320.0,0.0,376.4574279785156,188.2287139892578,376.4574279785156,411.0226745605469,1,,,"[[329, 426]]",
146,test,3,57,E:\桌面\v-Net\dataset\25地下室\3\57_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.40990233421325684,0.6,259,320.0,0.0,377.6625061035156,188.8312530517578,377.6625061035156,411.0226745605469,1,,,"[[331, 425]]",
147,test,3,58,E:\桌面\v-Net\dataset\25地下室\3\58_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4140175819396973,0.6,259,320.0,0.0,375.02874755859375,187.51437377929688,375.02874755859375,411.0226745605469,1,,,"[[329, 422]]",
148,test,3,59,E:\桌面\v-Net\dataset\25地下室\3\59_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,ok,-0.2845548391342163,1.0,259,320.0,73.97975158691406,383.9051513671875,228.94245147705078,309.92539978027344,,2,"[0, 173]","[338, 432]","[[0, 173], [338, 432]]",
149,test,3,60,E:\桌面\v-Net\dataset\25地下室\3\60_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,ok,-0.29853482246398927,1.0,259,320.0,76.15414428710938,372.7835693359375,224.46885681152344,296.6294250488281,,2,"[0, 182]","[327, 421]","[[0, 182], [327, 421]]",
150,test,3,61,E:\桌面\v-Net\dataset\25地下室\3\61_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,ok,-0.1706608295440674,1.0,259,320.0,153.86746215820312,376.90960693359375,265.38853454589844,223.04214477539062,,2,"[36, 268]","[330, 426]","[[36, 268], [330, 426]]",
151,test,3,62,E:\桌面\v-Net\dataset\25地下室\3\62_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,ok,-0.12625105381011964,1.0,259,320.0,182.4188690185547,376.78045654296875,279.5996627807617,194.36158752441406,,2,"[80, 283]","[328, 423]","[[80, 283], [328, 423]]",
152,test,3,63,E:\桌面\v-Net\dataset\25地下室\3\63_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,ok,-0.061595797538757324,1.0,259,320.0,225.33616638183594,375.2425231933594,300.28934478759766,149.90635681152344,,2,"[139, 303]","[334, 418]","[[139, 303], [334, 418]]",
153,test,3,64,E:\桌面\v-Net\dataset\25地下室\3\64_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,ok,-0.02028489112854004,1.0,259,320.0,251.2840576171875,375.7336120605469,313.5088348388672,124.44955444335938,,2,"[178, 323]","[329, 421]","[[178, 323], [329, 421]]",
154,test,3,65,E:\桌面\v-Net\dataset\25地下室\3\65_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_right,0.4908799171447754,0.6,259,320.0,315.16314697265625,639.0,477.0815734863281,323.83685302734375,411.0226745605469,1,,,"[[207, 410]]",
155,test,3,66,E:\桌面\v-Net\dataset\25地下室\3\66_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4978006362915039,0.6,259,320.0,0.0,321.4075927734375,160.70379638671875,321.4075927734375,411.0226745605469,1,,,"[[225, 407]]",
156,test,3,67,E:\桌面\v-Net\dataset\25地下室\3\67_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4873985290527344,0.6,259,320.0,0.0,328.06494140625,164.032470703125,328.06494140625,411.0226745605469,1,,,"[[247, 398]]",
157,test,3,68,E:\桌面\v-Net\dataset\25地下室\3\68_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.48755130767822263,0.6,259,320.0,0.0,327.9671630859375,163.98358154296875,327.9671630859375,411.0226745605469,1,,,"[[250, 395]]",
158,test,3,69,E:\桌面\v-Net\dataset\25地下室\3\69_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.49247078895568847,0.6,259,320.0,0.0,324.8186950683594,162.4093475341797,324.8186950683594,411.0226745605469,1,,,"[[257, 388]]",
159,test,3,70,E:\桌面\v-Net\dataset\25地下室\3\70_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4991591453552246,0.6,259,320.0,0.0,320.53814697265625,160.26907348632812,320.53814697265625,411.0226745605469,1,,,"[[257, 382]]",
160,test,3,71,E:\桌面\v-Net\dataset\25地下室\3\71_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_right,0.49344635009765625,0.6,259,320.0,316.8056640625,639.0,477.90283203125,322.1943359375,411.0226745605469,1,,,"[[255, 378]]",
161,test,3,72,E:\桌面\v-Net\dataset\25地下室\3\72_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_right,0.48968801498413084,0.6,259,320.0,314.40032958984375,639.0,476.7001647949219,324.59967041015625,411.0226745605469,1,,,"[[256, 374]]",
162,test,3,73,E:\桌面\v-Net\dataset\25地下室\3\73_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[204, 214], [247, 369]]",
163,test,3,74,E:\桌面\v-Net\dataset\25地下室\3\74_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[161, 201], [222, 367]]",
164,test,3,75,E:\桌面\v-Net\dataset\25地下室\3\75_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,3,,,"[[98, 172], [189, 199], [239, 362]]",
165,test,3,76,E:\桌面\v-Net\dataset\25地下室\3\76_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[76, 142], [234, 364]]",
166,test,3,77,E:\桌面\v-Net\dataset\25地下室\3\77_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_right,0.4421433925628662,0.6,259,320.0,283.9717712402344,639.0,461.4858856201172,355.0282287597656,411.0226745605469,1,,,"[[219, 359]]",
167,test,3,78,E:\桌面\v-Net\dataset\25地下室\3\78_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,inferred_missing_right,0.4357940673828125,0.6,259,320.0,279.908203125,639.0,459.4541015625,359.091796875,411.0226745605469,1,,,"[[211, 357]]",
168,test,3,79,E:\桌面\v-Net\dataset\25地下室\3\79_-1.5610.jpg,-1.561,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[184, 248], [279, 347]]",
169,test,3,80,E:\桌面\v-Net\dataset\25地下室\3\80_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[160, 222], [269, 337]]",
170,test,3,81,E:\桌面\v-Net\dataset\25地下室\3\81_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[148, 212], [267, 334]]",
171,test,3,82,E:\桌面\v-Net\dataset\25地下室\3\82_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[123, 186], [260, 325]]",
172,test,3,83,E:\桌面\v-Net\dataset\25地下室\3\83_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[101, 161], [253, 318]]",
173,test,3,84,E:\桌面\v-Net\dataset\25地下室\3\84_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[73, 132], [247, 311]]",
174,test,3,85,E:\桌面\v-Net\dataset\25地下室\3\85_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[61, 116], [241, 308]]",
175,test,3,86,E:\桌面\v-Net\dataset\25地下室\3\86_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[23, 84], [236, 305]]",
176,test,3,87,E:\桌面\v-Net\dataset\25地下室\3\87_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[0, 50], [235, 303]]",
177,test,3,88,E:\桌面\v-Net\dataset\25地下室\3\88_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[0, 10], [230, 298]]",
178,test,3,89,E:\桌面\v-Net\dataset\25地下室\3\89_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,inferred_missing_right,0.4027854442596436,0.6,259,320.0,258.7826843261719,639.0,448.89134216308594,380.2173156738281,411.0226745605469,1,,,"[[226, 292]]",
179,test,3,90,E:\桌面\v-Net\dataset\25地下室\3\90_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,inferred_missing_right,0.3980457067489624,0.6,259,320.0,255.74925231933594,639.0,447.37462615966797,383.25074768066406,411.0226745605469,1,,,"[[223, 288]]",
180,test,3,91,E:\桌面\v-Net\dataset\25地下室\3\91_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,inferred_missing_right,0.3889618396759033,0.6,259,320.0,249.93557739257812,639.0,444.46778869628906,389.0644226074219,411.0226745605469,1,,,"[[217, 283]]",
181,test,3,92,E:\桌面\v-Net\dataset\25地下室\3\92_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,inferred_missing_right,0.3864221811294556,0.6,259,320.0,248.31019592285156,639.0,443.6550979614258,390.68980407714844,411.0226745605469,1,,,"[[216, 281]]",
182,test,3,93,E:\桌面\v-Net\dataset\25地下室\3\93_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,inferred_missing_right,0.37619729042053224,0.6,259,320.0,241.76626586914062,639.0,440.3831329345703,397.2337341308594,411.0226745605469,1,,,"[[209, 275]]",
183,test,3,94,E:\桌面\v-Net\dataset\25地下室\3\94_-1.4000.jpg,-1.4,0.54,411.0226745605469,640,480,inferred_missing_right,0.37043817043304444,0.6,259,320.0,238.08042907714844,639.0,438.5402145385742,400.91957092285156,411.0226745605469,1,,,"[[205, 273]]",
